contactsandfaults_id,type,isconcealed,existenceconfidence,identityconfidence,locationconfidencemeters,label,datasourceid,notes,symbol
GMA.ContactsAndFaults.5957,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5958,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.5959,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.5960,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5975,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.5976,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5977,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5978,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.5979,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5981,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5982,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.5983,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.5984,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5986,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5987,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6003,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5988,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.5989,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.5990,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.5991,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5992,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.5993,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5995,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5996,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5997,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.5998,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.5999,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6000,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6001,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6002,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6144,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6145,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6146,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6147,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6148,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6149,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6150,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6151,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6152,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6153,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6154,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6155,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6156,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6157,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6158,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6159,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6160,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6161,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6162,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6163,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6164,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6702,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.8606,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.144,,1
GMA.ContactsAndFaults.6165,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6166,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6167,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6168,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6169,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6170,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6171,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6690,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6691,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6692,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6693,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6694,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6695,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6696,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6697,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6698,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6699,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6700,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6701,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7068,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.127,,1
GMA.ContactsAndFaults.7069,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7070,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7071,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7072,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7073,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.25,,1
GMA.ContactsAndFaults.7074,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7075,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7076,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7077,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7078,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7079,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15350,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.7080,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7081,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.8598,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.161,,1
GMA.ContactsAndFaults.8599,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.116,,1
GMA.ContactsAndFaults.8600,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.144,,1
GMA.ContactsAndFaults.8601,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.105,,1
GMA.ContactsAndFaults.8602,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.89,,1
GMA.ContactsAndFaults.8603,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.161,,1
GMA.ContactsAndFaults.8604,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.180,,1
GMA.ContactsAndFaults.8605,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.180,,1
GMA.ContactsAndFaults.8610,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.89,,1
GMA.ContactsAndFaults.8793,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.15317,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.15318,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.15319,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.15320,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.15321,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.15322,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.7175,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7176,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15461,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15323,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.15324,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.15325,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.64,,306
GMA.ContactsAndFaults.15326,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.15327,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.72,,306
GMA.ContactsAndFaults.6006,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6007,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15328,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.89,,306
GMA.ContactsAndFaults.15329,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.180,,306
GMA.ContactsAndFaults.15460,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.7177,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7178,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7179,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7180,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6213,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7181,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6025,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6026,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.15462,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15463,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15464,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.121,,306
GMA.ContactsAndFaults.15465,Quaternary Contact,0,Standard Confidence,Standard Confidence,0,Quaternary Contact,GMA.DataSources.81,,306
GMA.ContactsAndFaults.6004,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6005,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6009,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6010,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6011,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6012,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6013,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6014,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6027,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6015,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6016,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6017,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6018,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6019,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6020,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6021,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6022,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6023,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6024,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6028,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6029,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6030,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6031,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6032,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6033,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6034,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6035,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6036,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6037,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6038,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6039,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6040,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6041,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6043,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6044,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6045,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6046,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6047,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6048,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6049,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.147,,1
GMA.ContactsAndFaults.6050,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6051,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6052,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6053,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6054,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6055,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6056,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6057,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6058,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6059,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6060,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6061,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6062,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6076,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6063,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6064,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.11,,1
GMA.ContactsAndFaults.6065,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6066,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6067,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6068,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6069,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.151,,1
GMA.ContactsAndFaults.6070,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6071,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6072,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6073,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6074,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6075,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6077,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6078,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6079,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6080,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6081,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.7395,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6082,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6091,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6092,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6093,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.29,,1
GMA.ContactsAndFaults.6094,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6095,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6096,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6214,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6083,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6084,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6085,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.31,,1
GMA.ContactsAndFaults.6086,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6087,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6088,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6089,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.2,,1
GMA.ContactsAndFaults.6121,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.174,,1
GMA.ContactsAndFaults.6090,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
GMA.ContactsAndFaults.6196,Contact,0,Standard Confidence,Standard Confidence,0,Accurate Contact,GMA.DataSources.121,,1
